sid,gid,order,self_x,self_y,other_x,other_y,choice_x,s_y,s_x,r_y,r_x,bf_consciousness,bf_openness,bf_extraversion,bf_agreeableness,bf_neuroticism,cogabil,pe_D1_stud_natsci,pe_D1_stud_law,pe_D1_stud_socsci,pe_D1_stud_med,pe_monthinc,pe_age,pe_female,_merge,missing_data
12010050704,121,1,510,150,810,930,1,1,1,0,0,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,101,2,400,260,690,1050,1,1,1,0,0,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,11,3,450,210,1020,720,1,1,1,0,0,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,41,4,370,290,1060,680,1,1,1,0,0,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,321,5,950,790,510,150,1,0,0,1,1,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,271,6,990,750,480,180,1,0,0,1,1,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,51,7,390,270,1050,690,1,1,1,0,0,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,71,8,420,240,1040,700,1,1,1,0,0,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,291,9,890,850,520,140,1,0,0,1,1,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,391,10,1060,680,330,330,1,0,0,1,1,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,21,11,430,230,1030,710,1,1,1,0,0,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,361,12,940,800,150,510,1,0,0,1,1,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,301,13,910,830,520,140,1,0,0,1,1,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,131,14,520,140,870,870,1,1,1,0,0,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,341,15,870,870,140,520,1,0,0,1,1,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,281,16,970,770,490,170,1,0,0,1,1,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,311,17,930,810,510,150,1,0,0,1,1,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,331,18,960,780,500,160,1,0,0,1,1,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,31,19,350,310,1060,680,1,1,1,0,0,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,61,20,410,250,1050,690,1,1,1,0,0,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,381,21,1050,690,270,390,1,0,0,1,1,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,81,22,330,330,680,1060,1,1,1,0,0,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,351,23,890,850,140,520,1,0,0,1,1,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,371,24,1010,730,190,470,1,0,0,1,1,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,111,25,470,190,730,1010,1,1,1,0,0,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,91,26,350,310,680,1060,1,1,1,0,0,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,201,27,690,510,770,430,1,0,1,1,0,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,241,28,740,460,460,740,1,1,0,0,1,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,161,29,620,580,790,410,1,0,1,1,0,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,251,30,780,420,540,660,1,1,0,0,1,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,191,31,680,520,780,420,1,0,1,1,0,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,231,32,670,530,420,780,1,1,0,0,1,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,151,33,700,500,760,440,1,0,1,1,0,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,141,34,720,480,750,450,1,0,1,1,0,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,181,35,660,540,780,420,1,0,1,1,0,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,221,36,620,580,410,790,1,1,0,0,1,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,171,37,640,560,790,410,1,0,1,1,0,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
12010050704,211,38,600,600,410,790,1,1,0,0,1,8.0,17.0,1.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,500.0,22.0,0.0,both,False
